global_candidate_count	repo_facility_count	batch	batch_index	facility_key	prefecture	facility	mhlw_plan_codes	treatment_classes	source_generations	baseline_products	products_found	explicit_makers	validated_inferred_makers	unvalidated_products	final_makers	maker_evidence_type	safe_resolved	pdf_count	attempts	retry_403	context_resets_so_far	document_urls	http_statuses	evidence_json
366	812	32	7	神奈川県|のぼりと整形外科診療所	神奈川県	のぼりと整形外科診療所	01C2310010	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310010/5/0	01C2310010:0:200|01C2310010:1:404|01C2310010:2:404	[]
366	812	32	8	福岡県|とも整形外科スポーツクリニック	福岡県	とも整形外科スポーツクリニック	01G1906001|01G2001007	PRP	v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G1906001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2001007/5/0	01G1906001:0:200|01G1906001:1:404|01G1906001:2:404|01G2001007:0:200|01G2001007:1:404|01G2001007:2:404	[]
366	812	32	9	香川県|医療法人弘仁会三条整形外科スポーツクリニック	香川県	医療法人弘仁会 三条整形外科スポーツクリニック	01F2207002|01F2207003	PRP	v40_queue							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2207002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2207003/5/0	01F2207002:0:200|01F2207002:1:404|01F2207002:2:404|01F2207003:0:200|01F2207003:1:404|01F2207003:2:404	[]
366	812	33	1	千葉県|医療法人社団実幸会いらはら診療所	千葉県	医療法人社団実幸会 いらはら診療所	01C2509021|01C2509027	PRP	v40_queue		Condensia	京セラ	京セラ		京セラ	EXPLICIT_MHLW	YES	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509021/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509027/5/0	01C2509021:0:200|01C2509021:1:404|01C2509021:2:404|01C2509027:0:200|01C2509027:1:404|01C2509027:2:404	"[{""code"": ""01C2509021"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509021/5/0"", ""page"": 6, ""type"": ""product"", ""hit"": ""Condensia"", ""context"": ""患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラ Condensia システム)使用 ・・・・・1 回 33,000 円(税込) ※患者様の症状によっては、 治療を数回行うことがあります。 治療前、 または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、 ご納得いただいた上で施術を""}, {""code"": ""01C2509021"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509021/5/0"", ""page"": 6, ""type"": ""maker"", ""hit"": ""京セラ"", ""context"": ""のため、 患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラ Condensia システム)使用 ・・・・・1 回 33,000 円(税込) ※患者様の症状によっては、 治療を数回行うことがあります。 治療前、 または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、 ご納得""}, {""code"": ""01C2509027"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509027/5/0"", ""page"": 5, ""type"": ""product"", ""hit"": ""Condensia"", ""context"": ""患者様の費用負担が 他の治療よりも高額になることがあります。 当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラ Condensia システム)使用 ・・・・1 回 33,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後 の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する 前に詳細な説明をいたしますので、ご納得いただいた上で施術いただきます""}, {""code"": ""01C2509027"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509027/5/0"", ""page"": 5, ""type"": ""maker"", ""hit"": ""京セラ"", ""context"": ""のため、 患者様の費用負担が 他の治療よりも高額になることがあります。 当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラ Condensia システム)使用 ・・・・1 回 33,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後 の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する 前に詳細な説明をいたしますので、ご納得いただいた""}]"
366	812	33	2	大阪府|つねとう痛みのクリニック	大阪府	つねとう痛みのクリニック	01E2505003	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2505003/5/0	01E2505003:0:200|01E2505003:1:404|01E2505003:2:404	[]
366	812	33	3	大阪府|運動器ケアしまだ病院	大阪府	運動器ケア しまだ病院	02E2411001	PRP	v40_queue		APS|GPS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0	02E2411001:0:200|02E2411001:1:404|02E2411001:2:404	"[{""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""療の方法について 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。 GPSIIIシステム 1.採血:1キット約26ml(mini用)または52ml(standard用)""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。 GPSIIIシステム 1.採血:1キット約26ml(mini用)または52ml(standard用)の血液を採取""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。 GPSIIIシステム 1.採血:1キット約26ml(mini用)または52ml(standard用)の血液を採取します。 2. PRP分離:採取した血液を""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""、年齢の上限制限はありません。 ・治療痕が残りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果の持続期間には個人差があります)""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""【PRP】1_07_説明文書同意書 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのよう""}, {""code"": ""02E2411001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2411001/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""【PRP】1_07_説明文書同意書 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛""}]"
366	812	33	4	愛知県|愛知医科大学病院	愛知県	愛知医科大学病院	03D2606002	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2606002/5/0	03D2606002:0:200|03D2606002:1:404|03D2606002:2:404	[]
366	812	33	5	東京都|医療法人社団井上いのうえ整形外科	東京都	医療法人社団井上 いのうえ整形外科	02C2601088	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601088/5/0	02C2601088:0:200|02C2601088:1:404|02C2601088:2:404	[]
366	812	33	6	東京都|東京医科大学病院	東京都	東京医科大学病院	03C2208001	PRP	v40_queue							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2208001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2208001/5/1	03C2208001:0:200|03C2208001:1:200|03C2208001:2:404|03C2208001:3:404	[]
366	812	33	7	神奈川県|ふくむら整形外科	神奈川県	ふくむら整形外科	01C2512039|01C2512043	PRP	v41	PRP						NONE	NO	4	8	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512039/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512039/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512043/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512043/5/1	01C2512039:0:200|01C2512039:1:200|01C2512039:2:404|01C2512039:3:404|01C2512043:0:200|01C2512043:1:200|01C2512043:2:404|01C2512043:3:404	[]
366	812	33	8	福岡県|ガーデンクリニック福岡院	福岡県	ガーデンクリニック 福岡院	01G2105006	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2105006/5/0	01G2105006:0:200|01G2105006:1:404|01G2105006:2:404	[]
366	812	33	9	香川県|医療法人社団まえだ整形外科外科医院	香川県	医療法人社団 まえだ整形外科外科医院	01F2205004	PRP	v40_queue							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2205004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2205004/5/1	01F2205004:0:200|01F2205004:1:200|01F2205004:2:404|01F2205004:3:404	[]
366	812	34	1	千葉県|医療法人社団志高会たてやま整形外科クリニック	千葉県	医療法人社団志高会 たてやま整形外科クリニック	01C2312002|01C2312003	PRP	v40_queue							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2312002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2312003/5/0	01C2312002:0:200|01C2312002:1:404|01C2312002:2:404|01C2312003:0:200|01C2312003:1:404|01C2312003:2:404	[]
366	812	34	2	大阪府|ひらまつ整形外科難波膝スポーツクリニック	大阪府	ひらまつ整形外科 難波膝スポーツクリニック	01E2605008	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605008/5/0	01E2605008:0:200|01E2605008:1:404|01E2605008:2:404	[]
366	812	34	3	奈良県|医療法人ポイントワンならやまと整形外科スポーツクリニック	奈良県	医療法人ポイントワン ならやまと整形外科スポーツクリニック	01E2303002	PRP	v41	PRP						NONE	NO	2	4	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2303002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2303002/5/1	01E2303002:0:200|01E2303002:1:200|01E2303002:2:404|01E2303002:3:404	[]
366	812	34	4	愛知県|春日井整形あさひ病院	愛知県	春日井整形あさひ病院	03D2506004	PRP	v41	PRP						NONE	NO	2	4	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2506004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2506004/5/1	03D2506004:0:200|03D2506004:1:200|03D2506004:2:404|03D2506004:3:404	[]
